"roll_call_id","bill_id","session","roll_call_date","roll_call_desc","yea","nay","nv","absent","total","passed","chamber","chamber_id","bill_title","bill_number","session_year","bill_desc","bill_url","pct_of_total","n_present","pct_of_present"
"1370971",1793820,"2024-2024_Regular_Session","2024-01-29","House Children, Families & Seniors Subcommittee",15,0,0,3,18,1,"H",27,"Behavioral Health","H0951",2024,"Requires law enforcement officer to provide parent or legal guardian of minor being transported to certain facilities with specified facility information; establishes Office of Children's Behavioral Health Ombudsman within DCF for specified purpose; provides responsibilities of office; requires DCF & managing entities to include specified information in specified manner on their websites.","https://legiscan.com/FL/bill/H0951/2024",0.833333333333333,15,1
"1370972",1783186,"2024-2024_Regular_Session","2024-01-29","Senate Judiciary",9,0,0,1,10,1,"S",28,"Motor Vehicle Parking on Private Property","S0388",2024,"Providing requirements for signage for certain parking facilities; authorizing certain entities to regulate such signage; providing requirements for invoices for certain parking charges; prohibiting the assessment of a late fee before a certain period; prohibiting personal information from being sold, offered for sale, or transferred for sale by such owners or operators, etc.","https://legiscan.com/FL/bill/S0388/2024",0.9,9,1
"1371023",1789576,"2024-2024_Regular_Session","2024-01-29","Senate Judiciary",9,0,0,1,10,1,"S",28,"Tracking Devices and Applications","S0758",2024,"Prohibiting the placement or use of a tracking device or tracking application to determine the location or movement of another person or another person's property without that person's consent; revising exceptions; providing criminal penalties, etc.","https://legiscan.com/FL/bill/S0758/2024",0.9,9,1
"1371038",1785303,"2024-2024_Regular_Session","2024-01-29","Senate Governmental Oversight and Accountability",6,0,0,0,6,1,"S",28,"Continuing Contracts","S0656",2024,"Revising the maximum estimated construction cost of construction projects for which a governmental entity may enter into a continuing contract; revising the definition of the term ""continuing contract"" to increase the maximum dollar value of such contract, to require the department, beginning on a specified date and annually thereafter, to adjust the maximum dollar value allowed under such contracts using a specified index, and to publish the new dollar value on its website, etc.","https://legiscan.com/FL/bill/S0656/2024",1,6,1
"1371069",1782882,"2024-2024_Regular_Session","2024-01-29","Senate Regulated Industries",7,0,0,0,7,1,"S",28,"Offenses Involving Critical Infrastructure","S0340",2024,"Providing criminal penalties for improperly tampering with critical infrastructure resulting in specified monetary damage or cost to restore; providing criminal penalties for trespass upon critical infrastructure; providing notice requirements; providing criminal penalties for the unauthorized access to or tampering with specified electronic devices or networks of critical infrastructure, etc.","https://legiscan.com/FL/bill/S0340/2024",1,7,1
"1371073",1794967,"2024-2024_Regular_Session","2024-01-29","House Children, Families & Seniors Subcommittee",15,0,0,3,18,1,"H",27,"Substance Abuse Treatment","H1065",2024,"Provides levels of care at certified recovery residences & their respective levels of care for residents; defines ""community housing""; authorizes DCF to issue license for service components operated by service provider; requires certified recovery residences to remove individuals from their positions under certain circumstances; prohibits certified recovery residences from denying individual access to housing under specified circumstances.","https://legiscan.com/FL/bill/H1065/2024",0.833333333333333,15,1
"1371133",1791255,"2024-2024_Regular_Session","2024-01-29","Senate Judiciary",9,0,0,1,10,1,"S",28,"Real Property Ownership","S0814",2024,"Revising the definition of the term ""foreign principal""; revising the ownership interest that a foreign principal may have in agricultural land; requiring certain foreign principals to register the ownership of a controlling interest in agricultural land owned before a certain date; authorizing criminal penalties for certain sales and purchases of controlling interests in agricultural land; revising the ownership interest that a foreign principal may have in real property on or near military installations or critical infrastructure facilities, etc.","https://legiscan.com/FL/bill/S0814/2024",0.9,9,1
"1371136",1785213,"2024-2024_Regular_Session","2024-01-29","Senate Community Affairs",6,0,0,2,8,1,"S",28,"License or Permit to Operate a Vehicle for Hire","S0648",2024,"Providing that a person who holds a license or permit issued by a county or municipality to operate a vehicle for hire may operate a vehicle for hire in any other county or municipality without being subject to certain requirements or fees under certain circumstances; providing an exception for transportation services to and from an airport; defining the term ""airport"", etc.","https://legiscan.com/FL/bill/S0648/2024",0.75,6,1
"1371142",1792435,"2024-2024_Regular_Session","2024-01-29","Senate Banking and Insurance",9,0,0,2,11,1,"S",28,"Builder Warranties","S0966",2024,"Requiring a builder to provide certain warranties for a newly constructed home for a specified period; requiring the builder to comply with the warranty requirement even if the newly constructed home is sold or transferred; requiring the builder to remedy at the builder's expense certain defects and work damaged; requiring the builder to restore any work damaged in certain circumstances, etc.","https://legiscan.com/FL/bill/S0966/2024",0.818181818181818,9,1
"1371158",1780246,"2024-2024_Regular_Session","2024-01-29","Senate Judiciary",9,0,0,1,10,1,"S",28,"Antisemitism","S0148",2024,"Defining the term ""antisemitism""; providing contemporary examples of antisemitism, etc.","https://legiscan.com/FL/bill/S0148/2024",0.9,9,1
"1371159",1791228,"2024-2024_Regular_Session","2024-01-29","House Justice Appropriations Subcommittee",13,0,0,2,15,1,"H",27,"Alzheimer's Disease and Related Dementia Training for Law Enforcement and Correctional Officers","H0801",2024,"Requires FDLE to establish online, continued employment training component relating to Alzheimer's disease & related forms of dementia; requires training component be developed with DOEA; specifies instruction requirements for training; authorizes completion of such training to count toward certain requirement.","https://legiscan.com/FL/bill/H0801/2024",0.866666666666667,13,1
"1371173",1810572,"2024-2024_Regular_Session","2024-01-29","House Ethics, Elections & Open Government Subcommittee",16,0,0,1,17,1,"H",27,"Pub. Rec. and Meetings/Mental Health and Substance Abuse","H7023",2024,"Specifies all hearings relating to mental health & substance abuse, respectively, are confidential & closed to public; provides exceptions; expands public records exemption to include certain petitions & applications; revises date for future legislative review & repeal; provides public necessity statements.","https://legiscan.com/FL/bill/H7023/2024",0.941176470588235,16,1
"1371175",1794240,"2024-2024_Regular_Session","2024-01-29","Senate Judiciary",9,0,0,1,10,1,"S",28,"Wills and Estates","S1064",2024,"Expanding the types of probate documents that must be recorded; specifying that certain property is either included or excluded from the probate estate at the time of death; defining the term ""probate estate""; providing that demands and disputes arising under a certain act must be determined using a specified action; providing that certain rights are forfeited if specified actions are not taken, etc.","https://legiscan.com/FL/bill/S1064/2024",0.9,9,1
"1371177",1792044,"2024-2024_Regular_Session","2024-01-29","Senate Governmental Oversight and Accountability",5,0,0,1,6,1,"S",28,"Certified Public Accountants","S0954",2024,"Authorizing certain certified public accountants to apply to the Department of Business and Professional Regulation to place their licenses on retired status; providing that a licensee loses retired status; authorizing a retired licensee to accept certain reimbursements or per diem amounts; prohibiting a retired licensee from offering or rendering certain professional services, etc.","https://legiscan.com/FL/bill/S0954/2024",0.833333333333333,5,1
"1371181",1791947,"2024-2024_Regular_Session","2024-01-29","House Ethics, Elections & Open Government Subcommittee",16,0,0,1,17,1,"H",27,"Pub. Rec./Appellate Court Clerks","H0869",2024,"Provides exemption from public records requirements for personal identifying & location information of appellate court clerks & spouses & children of such appellate court clerks; provides for future legislative review; provides for retroactive application; provides statement of public necessity.","https://legiscan.com/FL/bill/H0869/2024",0.941176470588235,16,1
"1371186",1799118,"2024-2024_Regular_Session","2024-01-29","Senate Judiciary",9,0,0,1,10,1,"S",28,"Translation Services","S1660",2024,"Authorizing courts to contract with a third-party translation service provider to provide translation services; providing that such services may be made available to any party requesting them, regardless of whether represented by counsel; providing that a court is not required to provide translation services, etc.","https://legiscan.com/FL/bill/S1660/2024",0.9,9,1
"1371192",1791562,"2024-2024_Regular_Session","2024-01-29","Senate Governmental Oversight and Accountability",6,0,0,0,6,1,"S",28,"Audits of Campaign Finance Reports","S0884",2024,"Authorizing certain candidates to request the Division of Elections of the Department of State to audit a specified report; requiring the division to conduct audits and field investigations with respect to candidates' alleged failures to file certain reports or statements; requiring the division to conduct random audits of specified reports after each general election cycle; exempting aspects of the auditing process from the Administrative Procedure Act, etc.","https://legiscan.com/FL/bill/S0884/2024",1,6,1
"1371193",1812804,"2024-2024_Regular_Session","2024-01-29","House Ethics, Elections & Open Government Subcommittee",17,0,0,0,17,1,"H",27,"Pub. Rec. and Meetings/Interstate Compacts","H7041",2024,"Provides exemptions from public records & meetings requirements for specified compact commissions & committees; provides for future legislative review & repeal of exemptions; provides statement of public necessity.","https://legiscan.com/FL/bill/H7041/2024",1,17,1
"1371203",1798644,"2024-2024_Regular_Session","2024-01-29","Senate Judiciary",10,0,0,0,10,1,"S",28,"Sovereign Immunity","S1534",2024,"Revising applicability; requiring that contracts with such firms must, to the extent permitted by law, provide indemnity to the department, etc.","https://legiscan.com/FL/bill/S1534/2024",1,10,1
"1371205",1799218,"2024-2024_Regular_Session","2024-01-29","Senate Community Affairs",7,0,0,1,8,1,"S",28,"Ad Valorem Tax","S1686",2024,"Proposing amendments to the State Constitution to provide an ad valorem homestead property tax exemption to veteran recipients of certain medals and their surviving spouses, and to provide an effective date, etc.","https://legiscan.com/FL/bill/S1686/2024",0.875,7,1
"1371209",1799238,"2024-2024_Regular_Session","2024-01-29","Senate Military and Veterans Affairs, Space, and Domestic Security",4,0,0,1,5,1,"S",28,"Veterans' Assistance","S1732",2024,"Requiring the Department of Veterans' Affairs, subject to appropriation, to expand outreach programs connecting veterans, families, and their survivors to certain services, benefits, and support; requiring the department to host public events for such purpose; requiring the department to submit an annual report to the Governor and the Legislature which contains specified information, etc.","https://legiscan.com/FL/bill/S1732/2024",0.8,4,1
"1371217",1799220,"2024-2024_Regular_Session","2024-01-29","Senate Governmental Oversight and Accountability",6,0,0,0,6,1,"S",28,"Peer Support for First Responders","S1712",2024,"Revising the definition of the term ""first responder"" to include correctional officers and correctional probation officers for the provision of peer support, etc.","https://legiscan.com/FL/bill/S1712/2024",1,6,1
"1371226",1799199,"2024-2024_Regular_Session","2024-01-29","Senate Military and Veterans Affairs, Space, and Domestic Security",4,0,0,1,5,1,"S",28,"Marine Encroachment on Military Operations","S1720",2024,"Requiring local governments to cooperate with certain major military installations and ranges to encourage compatible land use in associated areas, etc.","https://legiscan.com/FL/bill/S1720/2024",0.8,4,1
"1371310",1827440,"2024-2024_Regular_Session","2024-01-29","Senate Regulated Industries",6,0,0,1,7,1,"S",28,"Homeowners' Associations","S7046",2024,"Providing criminal penalties for directors or members of the board or association who fail to maintain and make available specified records; providing criminal penalties for persons who knowingly and intentionally deface, destroy, or fail to maintain specified accounting records; prohibiting an association or any architectural, construction improvement, or other such similar committee of an association from enforcing or adopting certain covenants, rules, or guidelines; prohibiting a homeowners' association from restricting residents from installing certain vegetable gardens and clotheslines under certain circumstances, etc.","https://legiscan.com/FL/bill/S7046/2024",0.857142857142857,6,1
"1371315",1781167,"2024-2024_Regular_Session","2024-01-29","Senate Judiciary",9,0,0,1,10,1,"S",28,"Claims Against Assisted Living Facilities","S0238",2024,"Providing requirements for the bringing of an exclusive cause of action for residents' rights violations or negligence against specified individuals; providing certain individuals with immunity from liability for such claims; revising requirements for recovery of certain damages and liability for such damages, etc.","https://legiscan.com/FL/bill/S0238/2024",0.9,9,1
"1371383",1791416,"2024-2024_Regular_Session","2024-01-30","Senate Health Policy",9,0,0,1,10,1,"S",28,"Student Cardiac and Medical Emergencies","S0830",2024,"Citing this act as the ""HeartCharged Act""; requiring each public school to have at least one automated external defibrillator on school grounds; encouraging each public school to establish public and private partnerships and seek gifts, grants, and other donations for specified purposes; providing immunity from liability for school employees and students under the Good Samaritan Act and the Cardiac Arrest Survival Act; revising the requirements for certain athletic coaches to include certification in cardiopulmonary resuscitation, first aid, and the use of an automatic external defibrillator, etc.","https://legiscan.com/FL/bill/S0830/2024",0.9,9,1
"1371385",1793808,"2024-2024_Regular_Session","2024-01-30","Senate Health Policy",9,0,0,1,10,1,"S",28,"Background Screening Requirements","S1008",2024,"Specifying additional disqualifying offenses under the background screening requirements for certain persons; expanding certain background screening requirements to apply to all health care practitioners, rather than specified practitioners; prohibiting the Department of Health, beginning on a specified date, from renewing the license of a health care practitioner until he or she complies with the background screening requirements, etc.","https://legiscan.com/FL/bill/S1008/2024",0.9,9,1
"1371386",1783829,"2024-2024_Regular_Session","2024-01-30","Senate Health Policy",9,0,0,1,10,1,"S",28,"Invalid Restrictive Covenants in Health Care","S0458",2024,"Specifying that certain restrictive covenants in employment agreements relating to certain licensed physicians are not supported by a legitimate business interest; specifying that such restrictive covenants are void and unenforceable, etc.","https://legiscan.com/FL/bill/S0458/2024",0.9,9,1
"1371389",1826933,"2024-2024_Regular_Session","2024-01-29","Senate Governmental Oversight and Accountability",6,0,0,0,6,1,"S",28,"Commodities Produced by Forced Labor","S7042",2024,"Prohibiting a company on the forced labor vendor list from taking certain procurement actions; requiring a company to provide a certain notification to the Department of Management Services within a certain timeframe; requiring the department to create and maintain a forced labor vendor list; providing a process for the department to place a company on such list, etc.","https://legiscan.com/FL/bill/S7042/2024",1,6,1
"1371394",1793732,"2024-2024_Regular_Session","2024-01-29","Senate Banking and Insurance",9,0,0,2,11,1,"S",28,"Public Records/My Safe Florida Home Program","S0988",2024,"Providing an exemption from public records requirements for certain information contained in applications and home inspection reports submitted by applicants to the Department of Financial Services as a part of the My Safe Florida Home Program; providing for future legislative review and repeal of the exemption; providing a statement of public necessity, etc.","https://legiscan.com/FL/bill/S0988/2024",0.818181818181818,9,1
"1371402",1795519,"2024-2024_Regular_Session","2024-01-30","House Infrastructure Strategies Committee",24,0,0,1,25,1,"H",27,"Use of Lights and Sirens on Emergency Vehicles","H1113",2024,"Authorizes driver of authorized emergency vehicle to exercise certain privileges when transporting organs or surgical teams for organ donation or transplant to certain locations; authorizes authorized emergency vehicles to operate emergency lights & sirens in emergency; authorizes organ transport vehicles to show or display red lights; authorizes organ transport vehicle to display or use red warning signals.","https://legiscan.com/FL/bill/H1113/2024",0.96,24,1
"1371405",1797357,"2024-2024_Regular_Session","2024-01-30","Senate Commerce and Tourism",5,0,0,1,6,1,"S",28,"Limited Liability Companies","S1346",2024,"Specifying that certain limited liability companies are considered a nonresident under certain circumstances; providing for powers and prohibitions for protected series of series limited liability companies; authorizing domestic limited liability companies to establish protected series; providing specifications and requirements for the registered agent for a protected series; authorizing service on, and provision of notice and demand to, certain limited liability companies and protected series in a specified manner; requiring the Department of State to issue a certificate of status under certain circumstances, etc.","https://legiscan.com/FL/bill/S1346/2024",0.833333333333333,5,1
"1371414",1794650,"2024-2024_Regular_Session","2024-01-30","Senate Commerce and Tourism",5,0,0,1,6,1,"S",28,"Tourist Development","S1072",2024,"Providing an exception to the authorized uses of revenues received by counties imposing the tourist development tax; specifying uses of tax revenues received by certain counties imposing the tourist development tax; requiring that charter county convention development moneys be distributed to the governing boards of municipalities for specified purposes; revising the purposes for which a county may use charter county convention development moneys, etc.","https://legiscan.com/FL/bill/S1072/2024",0.833333333333333,5,1
"1371421",1791384,"2024-2024_Regular_Session","2024-01-30","Senate Commerce and Tourism",5,0,0,1,6,1,"S",28,"Employment of Individuals with Disabilities","S0832",2024,"Requiring the collection and sharing of data between multiple agencies for the interagency cooperative agreement under the Employment First Act; requiring the Office of Reimagining Education and Career Help to issue an annual statewide report by a specified date each year, etc.","https://legiscan.com/FL/bill/S0832/2024",0.833333333333333,5,1
"1371429",1799234,"2024-2024_Regular_Session","2024-01-30","Senate Criminal Justice",8,0,0,0,8,1,"S",28,"Interception and Disclosure of Oral Communications","S1618",2024,"Authorizing the interception and recording of an oral communication by the parent or legal guardian of a child under a specified age under certain circumstances; requiring that the recording be provided to a law enforcement agency; prohibiting any further dissemination or sharing of the recording, etc.","https://legiscan.com/FL/bill/S1618/2024",1,8,1
"1371435",1794048,"2024-2024_Regular_Session","2024-01-30","Senate Criminal Justice",8,0,0,0,8,1,"S",28,"Reclassification of Criminal Penalties","S1036",2024,"Requiring reclassification of the penalty for the commission of a felony committed by a person who has a previous specified conviction; defining the term ""transnational crime organization""; authorizing reclassification of the penalty for any misdemeanor or felony offense if the commission of such offense was for specified purposes, etc.","https://legiscan.com/FL/bill/S1036/2024",1,8,1
"1371443",1783660,"2024-2024_Regular_Session","2024-01-30","House Infrastructure Strategies Committee",24,0,0,1,25,1,"H",27,"Regulation of Commercial Motor Vehicles","H0405",2024,"Revises federal regulations to which owners & operators of certain commercial motor vehicles are subject; charges DHSMV with administration & enforcement of certain federal regulations; revises provisions relating to issuance of commercial motor vehicle license or temporary commercial instruction permit; requires certain final orders & rulings to be reviewable; requires downgrade of license or permit under certain circumstances; provides for hearing; provides for dismissal of action to downgrade license or permit; provides for reinstatement of license or permit; limits liability of DHSMV; authorizes issuance of Class E driver license to person prohibited from operating commercial motor vehicle.","https://legiscan.com/FL/bill/H0405/2024",0.96,24,1
"1371459",1799129,"2024-2024_Regular_Session","2024-01-30","Senate Commerce and Tourism",5,0,0,1,6,1,"S",28,"Career-themed Courses","S1688",2024,"Revising the requirements for a specified school district strategic plan to include certain information; requiring the Department of Education to include specified data in an annual review of K-12 and postsecondary career and technical education offerings, etc.","https://legiscan.com/FL/bill/S1688/2024",0.833333333333333,5,1
"1371477",1797251,"2024-2024_Regular_Session","2024-01-30","Senate Health Policy",9,0,0,1,10,1,"S",28,"HIV Infection Prevention Drugs","S1320",2024,"Authorizing pharmacists to screen adults for HIV exposure and provide the results to such adults, with advice to seek consultation or treatment from a physician; authorizing pharmacists to dispense HIV preexposure prophylaxis drugs only pursuant to a prescription; specifying requirements for the practice agreements; requiring pharmacists who enter into such practice agreements to submit the agreements to the Board of Pharmacy; requiring that pharmacists, before ordering and dispensing HIV postexposure prophylaxis drugs, be certified by the Board of Pharmacy in accordance with rules adopted by the board and approved by the Board of Medicine and the Board of Osteopathic Medicine, etc.","https://legiscan.com/FL/bill/S1320/2024",0.9,9,1
"1371490",1782088,"2024-2024_Regular_Session","2024-01-30","Senate Health Policy",9,0,0,1,10,1,"S",28,"Child Water Safety Requirements","S0274",2024,"Citing this act as the ""Kareem Angel Green Act""; providing that certain organizations that care for or supervise children must require parents or legal guardians to attest to certain information in writing before taking such children to public bathing places and public swimming pools; providing requirements for such organizations when they conduct certain activities in public bathing places or public swimming pools, etc.","https://legiscan.com/FL/bill/S0274/2024",0.9,9,1
"1371507",1785110,"2024-2024_Regular_Session","2024-01-30","House Commerce Committee",21,0,0,0,21,1,"H",27,"State Recognition of Indian Tribes and Bands","H0675",2024,"Provides for state recognition of specified Indian tribes & bands.","https://legiscan.com/FL/bill/H0675/2024",1,21,1
"1371510",1797018,"2024-2024_Regular_Session","2024-01-30","Senate Criminal Justice",8,0,0,0,8,1,"S",28,"Juvenile Justice","S1274",2024,"Revising penalties for minors committing specified firearms violations; redesignating civil citation programs as prearrest delinquency citation programs; requiring that children who are arrested for certain electronic monitoring violations be placed in secure detention until a detention hearing; requiring conditional release conditions for children released after confinement for specified firearms offenses; requiring the Department of Juvenile Justice to establish a specified class for youthful firearm offenders, etc.","https://legiscan.com/FL/bill/S1274/2024",1,8,1
"1371547",1799182,"2024-2024_Regular_Session","2024-01-29","Senate Banking and Insurance",9,0,0,2,11,1,"S",28,"Citizens Property Insurance Corporation","S1716",2024,"Revising a requirement for certain flood insurance; providing that certain structures located within certain zip codes are eligible for coverage from the corporation; providing that certain accounts for Citizens Property Insurance Corporation revenues, assets, liabilities, losses, and expenses are now maintained as the Citizens account; deleting provisions relating to surcharges and regular assessments upon determination of projected deficits; providing that certain personal lines residential risks are not eligible for any policy issued by the corporation, etc.","https://legiscan.com/FL/bill/S1716/2024",0.818181818181818,9,1
"1371565",1793763,"2024-2024_Regular_Session","2024-01-30","Senate Environment and Natural Resources",6,0,0,1,7,1,"S",28,"Sale of Liquefied Petroleum Gas","S0998",2024,"Requiring certain remote bulk storage locations to comply with specified requirements; providing a condition under which the Department of Agriculture and Consumer Services may deny, refuse to renew, suspend, or revoke a qualifier or master qualifier registration; authorizing the department to condemn unsafe equipment and issue certain orders requiring the immediate removal of liquefied petroleum gas from certain storage; requiring persons servicing, testing, repairing, maintaining, or installing liquefied petroleum gas equipment and systems to include specified information on all work orders, invoices, and similar documents, etc.","https://legiscan.com/FL/bill/S0998/2024",0.857142857142857,6,1
"1371573",1782579,"2024-2024_Regular_Session","2024-01-30","Senate Children, Families, and Elder Affairs",7,0,0,0,7,1,"S",28,"Placement of Surrendered Newborn Infants","S0306",2024,"Defining the term ""community-based care lead agency""; requiring community-based care lead agencies to establish and maintain a specified registry; prohibiting the community-based care lead agency from transferring certain costs to prospective adoptive parents; requiring licensed child-placing agencies that take custody of surrendered newborn infants to report certain information; providing requirements for the hospital once it takes physical custody of a surrendered newborn infant, etc.","https://legiscan.com/FL/bill/S0306/2024",1,7,1
"1371583",1799263,"2024-2024_Regular_Session","2024-01-30","Senate Children, Families, and Elder Affairs",7,0,0,0,7,1,"S",28,"Mental Health and Substance Abuse","S1784",2024,"Providing an exception to background screening requirements for certain licensed physicians and nurses; authorizing the state to establish that a transfer evaluation was performed by providing the court with a copy of the evaluation before the close of the state's case-in-chief; allowing a patient's legal custodian to authorize release of the patient's clinical records; revising requirements for ordering a person for involuntary services and treatment, petitions for involuntary service, appointment of counsel, and continuances of hearings, respectively, etc.","https://legiscan.com/FL/bill/S1784/2024",1,7,1
"1371584",1794758,"2024-2024_Regular_Session","2024-01-30","Senate Health Policy",9,0,0,1,10,1,"S",28,"Health Care Practitioner Titles and Designations","S1112",2024,"Providing that, for specified purposes, the use of specified titles or designations in connection with one's name constitutes the practice of medicine or the practice of osteopathic medicine; revising grounds for disciplinary action relating to a practitioner's use of such titles or designations in identifying himself or herself to patients or in advertisements for health care services; requiring certain health care practitioners to prominently display a copy of their license in a conspicuous area of their practice, etc.","https://legiscan.com/FL/bill/S1112/2024",0.9,9,1
"1371589",1784269,"2024-2024_Regular_Session","2024-01-30","Senate Health Policy",9,0,0,1,10,1,"S",28,"Emergency Refills of Insulin and Insulin-related Supplies or Equipment","S0516",2024,"Authorizing pharmacists to dispense an emergency refill of insulin and insulin-related supplies or equipment a specified number of times per year, etc.","https://legiscan.com/FL/bill/S0516/2024",0.9,9,1
"1371592",1811637,"2024-2024_Regular_Session","2024-01-30","House Education & Employment Committee",17,0,0,3,20,1,"H",27,"Education","H7039",2024,"Revises requirements relating to district school board duties & responsibilities, requirements for student management of specified health conditions, prekindergarten instructors postsecondary educator preparation in field experiences, Florida Institute for Charter School Innovation, critical teacher shortages, collective bargaining, Teacher Apprenticeship Program, Dale Hickam Excellent Teaching Program, FCS institution employment equity accountability program, rent or lease of K-12 plants & facilities.","https://legiscan.com/FL/bill/H7039/2024",0.85,17,1
"1371598",1799091,"2024-2024_Regular_Session","2024-01-30","Senate Criminal Justice",8,0,0,0,8,1,"S",28,"Child Exploitation Offenses","S1656",2024,"Creating the offense of lewd or lascivious grooming; ranking the offense on the offense severity ranking chart of the Criminal Punishment Code; revising the ranking of specified child exploitation offenses for purposes of the offense severity ranking chart of the Criminal Punishment Code, etc.","https://legiscan.com/FL/bill/S1656/2024",1,8,1
"1371603",1785862,"2024-2024_Regular_Session","2024-01-30","House State Affairs Committee",17,0,0,4,21,1,"H",27,"Ad Valorem Tax Exemption for Nonprofit Homes for the Aged","H0689",2024,"Revises ownership entities for certain nonprofit homes qualifying for exemption from ad valorem taxation to include certain limited partnerships.","https://legiscan.com/FL/bill/H0689/2024",0.80952380952381,17,1
"1371608",1798584,"2024-2024_Regular_Session","2024-01-30","Senate Commerce and Tourism",5,0,0,1,6,1,"S",28,"Transparency in Social Media","S1448",2024,"Designating the ""Transparency in Social Media Act""; requiring foreign-adversary-owned entities operating social media platforms in the state to publicly disclose specified information in a certain manner; requiring foreign-adversary-owned entities operating social media platforms to implement a user verification system for certain entities, etc.","https://legiscan.com/FL/bill/S1448/2024",0.833333333333333,5,1
"1371629",1799480,"2024-2024_Regular_Session","2024-01-30","House Education & Employment Committee",17,0,0,3,20,1,"H",27,"District and School Advisory Councils","H1429",2024,"Renaming ""district advisory councils"" & ""school advisory councils"" as ""district community advisory boards"" & ""community advisory boards""; & revises requirements for such boards.","https://legiscan.com/FL/bill/H1429/2024",0.85,17,1
"1371632",1797390,"2024-2024_Regular_Session","2024-01-30","Senate Criminal Justice",8,0,0,0,8,1,"S",28,"Juvenile Justice","S1352",2024,"Authorizing certain employees of Department of Juvenile Justice and contracted providers to possess and administer opioid antagonists; replacing the term ""gender-specific"" with ""sex-specific""; providing that juvenile assessment centers are not facilities that are permitted to receive certain children; revising requirements for certain State Board of Education rules to establish policies and standards for certain education programs; deleting provisions related to requiring residential juvenile justice education programs to provide certain CAPE courses, etc.","https://legiscan.com/FL/bill/S1352/2024",1,8,1
"1371643",1798527,"2024-2024_Regular_Session","2024-01-29","Senate Military and Veterans Affairs, Space, and Domestic Security",4,0,0,1,5,1,"S",28,"Compensation for Advising or Assisting in Veterans' Benefits","S1452",2024,"Citing this act as the ""Governing Unaccredited Representatives Defrauding (GUARD) VA Benefits Act""; prohibiting a person from receiving compensation for advising or assisting an individual with regard to a veterans' benefits matter except as authorized by law; providing requirements for advertising services related thereto; requiring a person who provides such services to an individual in return for compensation to enter into a written agreement with and provide a certain disclosure to such individual; providing disclosure requirements, etc.","https://legiscan.com/FL/bill/S1452/2024",0.8,4,1
"1371647",1791845,"2024-2024_Regular_Session","2024-01-30","Senate Health Policy",9,0,0,1,10,1,"S",28,"Health Care Practitioners and Massage Therapy","S0896",2024,"Requiring that a certain annual report required of the Department of Health include specified data; requiring the department to immediately suspend the license of massage therapists and massage establishments under certain circumstances; revising quorum requirements for the Board of Massage Therapy; prohibiting sexual activity and certain related activities in massage establishments; revising advertising requirements and prohibitions for massage therapists and massage establishments; requiring the department's investigators to request valid government identification from all employees while in a massage establishment, etc.","https://legiscan.com/FL/bill/S0896/2024",0.9,9,1
"1371649",1791408,"2024-2024_Regular_Session","2024-01-30","House Infrastructure Strategies Committee",23,0,0,2,25,1,"H",27,"Sale of Liquefied Petroleum Gas","H0815",2024,"Creates, revises, & removes liquefied petroleum gas provisions relating to remote bulk storage locations; dealers & qualifiers; examinations, certifications, & licenses; powers & authority of DACS; documents for service on equipment & systems; & container use restrictions.","https://legiscan.com/FL/bill/H0815/2024",0.92,23,1
"1371655",1791769,"2024-2024_Regular_Session","2024-01-30","Senate Commerce and Tourism",5,0,0,1,6,1,"S",28,"Motor Vehicle Retail Financial Agreements","S0902",2024,"Revising the definition of the term ""guaranteed asset protection product""; requiring entities to refund the portions of the purchase price of the contract for a guaranteed asset protection product under certain circumstances; creating the ""Florida Vehicle Value Protection Agreements Act""; authorizing the offer, sale, or gift of vehicle value protection agreements in compliance with a certain act, etc.","https://legiscan.com/FL/bill/S0902/2024",0.833333333333333,5,1
"1371682",1784212,"2024-2024_Regular_Session","2024-01-30","House Infrastructure Strategies Committee",24,0,0,1,25,1,"H",27,"Foreign Polluters","H0517",2024,"Urges Congress to support solutions that examine pollution differential between United States production & other countries & that hold foreign polluters accountable for their pollution.","https://legiscan.com/FL/bill/H0517/2024",0.96,24,1
"1371716",1782902,"2024-2024_Regular_Session","2024-01-30","Senate Criminal Justice",8,0,0,0,8,1,"S",28,"Cold Case Murders","S0350",2024,"Citing this act as the ""Decker-Backmann Act""; requiring the heads of law enforcement agencies or their designees to review certain cold cases upon receiving a written application from a designated person; providing requirements for such reviews; requiring law enforcement agencies to provide specified training; requiring law enforcement agencies, by a specified date and periodically thereafter, to report certain data to the Global Forensic and Justice Center at Florida International University, etc.","https://legiscan.com/FL/bill/S0350/2024",1,8,1
"1371733",1799264,"2024-2024_Regular_Session","2024-01-30","Senate Environment and Natural Resources",6,0,0,1,7,1,"S",28,"Flood Damage Prevention","S1766",2024,"Citing this act as the ""Flood Damage Prevention Act of 2024""; providing specified maximum voluntary freeboard requirements for new construction and substantial improvements to existing construction; prohibiting voluntary freeboard from being used in the calculation of the maximum allowable height for certain construction; requiring the Florida Building Commission to develop and adopt by rule minimum freeboard requirements by a specified date and to incorporate such requirements into the next edition of the Florida Building Code, etc.","https://legiscan.com/FL/bill/S1766/2024",0.857142857142857,6,1
