"roll_call_id","bill_id","session","roll_call_date","roll_call_desc","yea","nay","nv","absent","n_total","passed","roll_call_chamber","bill_title","bill_number","session_year","bill_url","pct_of_total","n_present","pct_of_present","final_vote","R_pct_of_present","D_pct_of_present","rc_unity_D","rc_unity_R","rc_mean_partisanship"
1526161,1896852,"2025-2025_Regular_Session","2025-03-25","Senate Community Affairs",5,3,0,0,8,1,"S","Display of Flags by Governmental Entities","S0100",2025,"https://legiscan.com/FL/bill/S0100/2025",0.625,8,0.625,"N",1,0,1,1,1
1526165,1987250,"2025-2025_Regular_Session","2025-03-25","Senate Environment and Natural Resources",8,0,0,1,9,1,"S","Infrastructure and Resiliency","S1580",2025,"https://legiscan.com/FL/bill/S1580/2025",0.888888888888889,8,1,"N",1,1,1,1,1
1526176,1984212,"2025-2025_Regular_Session","2025-03-25","Senate Environment and Natural Resources",8,0,0,1,9,1,"S","Areas of Critical State Concern","S1326",2025,"https://legiscan.com/FL/bill/S1326/2025",0.888888888888889,8,1,"N",1,1,1,1,1
1526178,1965119,"2025-2025_Regular_Session","2025-03-25","House Careers & Workforce Subcommittee",12,4,0,2,18,1,"H","Minimum Wage Requirements","H0541",2025,"https://legiscan.com/FL/bill/H0541/2025",0.666666666666667,16,0.75,"N",1,0,1,1,1
1526183,1988817,"2025-2025_Regular_Session","2025-03-25","House Government Operations Subcommittee",16,0,0,2,18,1,"H","Entities that Boycott Israel","H1519",2025,"https://legiscan.com/FL/bill/H1519/2025",0.888888888888889,16,1,"N",1,1,1,1,1
1526204,1970027,"2025-2025_Regular_Session","2025-03-25","Senate Community Affairs",7,0,0,1,8,1,"S","Homestead Property Exemption for the Surviving Spouses of Certain Quadriplegics","S0748",2025,"https://legiscan.com/FL/bill/S0748/2025",0.875,7,1,"N",1,1,1,1,1
1526207,1942124,"2025-2025_Regular_Session","2025-03-25","House Government Operations Subcommittee",18,0,0,0,18,1,"H","Offenses Involving Motor Vehicles","H0253",2025,"https://legiscan.com/FL/bill/H0253/2025",1,18,1,"N",1,1,1,1,1
1526208,1983199,"2025-2025_Regular_Session","2025-03-25","Senate Governmental Oversight and Accountability",7,0,0,1,8,1,"S","Benefits for Firefighters Injured During Training Exercises","S1202",2025,"https://legiscan.com/FL/bill/S1202/2025",0.875,7,1,"N",1,1,1,1,1
1526227,1984274,"2025-2025_Regular_Session","2025-03-25","House Economic Infrastructure Subcommittee",15,0,0,3,18,1,"H","Sewer Collection Systems","H1123",2025,"https://legiscan.com/FL/bill/H1123/2025",0.833333333333333,15,1,"N",1,1,1,1,1
1526233,1982681,"2025-2025_Regular_Session","2025-03-25","Senate Criminal Justice",9,0,0,0,9,1,"S","Age as an Element of a Criminal Offense","S1136",2025,"https://legiscan.com/FL/bill/S1136/2025",1,9,1,"N",1,1,1,1,1
1526248,1987696,"2025-2025_Regular_Session","2025-03-25","Senate Children, Families, and Elder Affairs",5,0,0,2,7,1,"S","Mental Health and Substance Use Disorders","S1620",2025,"https://legiscan.com/FL/bill/S1620/2025",0.714285714285714,5,1,"N",1,1,1,1,1
1526259,1977329,"2025-2025_Regular_Session","2025-03-25","Senate Environment and Natural Resources",8,0,0,1,9,1,"S","Waste Facilities","S0946",2025,"https://legiscan.com/FL/bill/S0946/2025",0.888888888888889,8,1,"N",1,1,1,1,1
1526265,1969068,"2025-2025_Regular_Session","2025-03-25","Senate Criminal Justice",9,0,0,0,9,1,"S","False Reporting","S0726",2025,"https://legiscan.com/FL/bill/S0726/2025",1,9,1,"N",1,1,1,1,1
1526267,1987715,"2025-2025_Regular_Session","2025-03-25","House Government Operations Subcommittee",10,7,0,1,18,1,"H","Public Employees Relations Commisson","H1387",2025,"https://legiscan.com/FL/bill/H1387/2025",0.555555555555556,17,0.588235294117647,"N",0.769230769230769,0,1,0.769230769230769,0.823529411764706
1526288,1986371,"2025-2025_Regular_Session","2025-03-25","Senate Community Affairs",7,1,0,0,8,1,"S","Property Tax Exemption and Assessment Limitation on Long-term Leased Property","S1512",2025,"https://legiscan.com/FL/bill/S1512/2025",0.875,8,0.875,"N",1,0.666666666666667,0.666666666666667,1,0.875
1526298,1988863,"2025-2025_Regular_Session","2025-03-25","Senate Governmental Oversight and Accountability",7,0,0,1,8,1,"S","Public Officers and Employees","S1760",2025,"https://legiscan.com/FL/bill/S1760/2025",0.875,7,1,"N",1,1,1,1,1
1526301,1909031,"2025-2025_Regular_Session","2025-03-25","House PreK-12 Budget Subcommittee",15,0,0,0,15,1,"H","Exceptional Student Education","H0127",2025,"https://legiscan.com/FL/bill/H0127/2025",1,15,1,"N",1,1,1,1,1
1526302,1946184,"2025-2025_Regular_Session","2025-03-24","House Commerce Committee",25,0,0,1,26,1,"H","Elevator Accessibility Requirements","H0299",2025,"https://legiscan.com/FL/bill/H0299/2025",0.961538461538462,25,1,"N",1,1,1,1,1
1526308,1987803,"2025-2025_Regular_Session","2025-03-25","Senate Criminal Justice",5,2,0,2,9,1,"S","Corrections","S1604",2025,"https://legiscan.com/FL/bill/S1604/2025",0.555555555555556,7,0.714285714285714,"N",0.75,0.666666666666667,0.666666666666667,0.75,0.714285714285714
1526316,1946071,"2025-2025_Regular_Session","2025-03-25","House Government Operations Subcommittee",18,0,0,0,18,1,"H","Office of Faith and Community","H0293",2025,"https://legiscan.com/FL/bill/H0293/2025",1,18,1,"N",1,1,1,1,1
1526324,1986443,"2025-2025_Regular_Session","2025-03-25","Senate Education Pre-K - 12",9,0,0,0,9,1,"S","Anaphylaxis in Public Schools","S1514",2025,"https://legiscan.com/FL/bill/S1514/2025",1,9,1,"N",1,1,1,1,1
1526337,1982412,"2025-2025_Regular_Session","2025-03-25","Senate Agriculture",5,0,0,1,6,1,"S","Consumers' Right to Repair Certain Equipment","S1132",2025,"https://legiscan.com/FL/bill/S1132/2025",0.833333333333333,5,1,"N",1,1,1,1,1
1526344,1982957,"2025-2025_Regular_Session","2025-03-25","Senate Criminal Justice",9,0,0,0,9,1,"S","Sexual Images","S1180",2025,"https://legiscan.com/FL/bill/S1180/2025",1,9,1,"N",1,1,1,1,1
1526360,1967165,"2025-2025_Regular_Session","2025-03-25","Senate Community Affairs",8,0,0,0,8,1,"S","Bonuses for Employees of County Tax Collectors and Property Appraisers","S0674",2025,"https://legiscan.com/FL/bill/S0674/2025",1,8,1,"N",1,1,1,1,1
1526362,1948551,"2025-2025_Regular_Session","2025-03-25","House Economic Infrastructure Subcommittee",16,0,0,2,18,1,"H","Toll Exemptions for Purple Heart Medal Recipients","H0313",2025,"https://legiscan.com/FL/bill/H0313/2025",0.888888888888889,16,1,"N",1,1,1,1,1
1526366,1927298,"2025-2025_Regular_Session","2025-03-25","Senate Governmental Oversight and Accountability",6,0,0,2,8,1,"S","Florida Institute for Human and Machine Cognition, Inc.","S0312",2025,"https://legiscan.com/FL/bill/S0312/2025",0.75,6,1,"N",1,1,1,1,1
1526371,1967866,"2025-2025_Regular_Session","2025-03-25","Senate Governmental Oversight and Accountability",5,1,0,2,8,1,"S","Minimum Wage Requirements","S0676",2025,"https://legiscan.com/FL/bill/S0676/2025",0.625,6,0.833333333333333,"N",1,0,1,1,1
1526374,1988278,"2025-2025_Regular_Session","2025-03-25","House Human Services Subcommittee",17,0,0,1,18,1,"H","Mental Health and Substance Use Disorders","H1439",2025,"https://legiscan.com/FL/bill/H1439/2025",0.944444444444444,17,1,"N",1,1,1,1,1
1526375,1975187,"2025-2025_Regular_Session","2025-03-25","Senate Environment and Natural Resources",8,0,0,1,9,1,"S","Designation of the State Birds","S0880",2025,"https://legiscan.com/FL/bill/S0880/2025",0.888888888888889,8,1,"N",1,1,1,1,1
1526376,1953324,"2025-2025_Regular_Session","2025-03-25","Senate Criminal Justice",9,0,0,0,9,1,"S","Fleeing or Attempting to Elude a Law Enforcement Officer","S0468",2025,"https://legiscan.com/FL/bill/S0468/2025",1,9,1,"N",1,1,1,1,1
1526379,1886200,"2025-2025_Regular_Session","2025-03-25","Senate Community Affairs",8,0,0,0,8,1,"S","Relief of J.N., a Minor, by Hillsborough County","S0020",2025,"https://legiscan.com/FL/bill/S0020/2025",1,8,1,"N",1,1,1,1,1
1526405,1973193,"2025-2025_Regular_Session","2025-03-25","House Government Operations Subcommittee",18,0,0,0,18,1,"H","Greater Naples Fire Rescue District; Collier County","H4029",2025,"https://legiscan.com/FL/bill/H4029/2025",1,18,1,"N",1,1,1,1,1
1526409,1985410,"2025-2025_Regular_Session","2025-03-25","Senate Criminal Justice",9,0,0,0,9,1,"S","Assault or Battery on a Utility Worker","S1386",2025,"https://legiscan.com/FL/bill/S1386/2025",1,9,1,"N",1,1,1,1,1
1526421,1886148,"2025-2025_Regular_Session","2025-03-25","Senate Judiciary",10,1,0,0,11,1,"S","Relief of Patricia Ermini by the Lee County Sheriff's Office","S0004",2025,"https://legiscan.com/FL/bill/S0004/2025",0.909090909090909,11,0.909090909090909,"N",0.875,1,1,0.875,0.909090909090909
1526426,1943724,"2025-2025_Regular_Session","2025-03-25","Senate Judiciary",11,0,0,0,11,1,"S","Rent of Affordable Housing Dwelling Units","S0382",2025,"https://legiscan.com/FL/bill/S0382/2025",1,11,1,"N",1,1,1,1,1
1526429,1985481,"2025-2025_Regular_Session","2025-03-25","Senate Criminal Justice",9,0,0,0,9,1,"S","Juvenile Justice","S1344",2025,"https://legiscan.com/FL/bill/S1344/2025",1,9,1,"N",1,1,1,1,1
1526438,1988775,"2025-2025_Regular_Session","2025-03-25","Senate Regulated Industries",8,0,0,1,9,1,"S","Condominium and Cooperative Associations","S1742",2025,"https://legiscan.com/FL/bill/S1742/2025",0.888888888888889,8,1,"N",1,1,1,1,1
1526458,1964855,"2025-2025_Regular_Session","2025-03-25","Senate Regulated Industries",8,0,0,1,9,1,"S","Jai Alai Permitholders","S0622",2025,"https://legiscan.com/FL/bill/S0622/2025",0.888888888888889,8,1,"N",1,1,1,1,1
1526463,1984155,"2025-2025_Regular_Session","2025-03-25","Senate Education Pre-K - 12",5,4,0,0,9,1,"S","Parental Rights","S1288",2025,"https://legiscan.com/FL/bill/S1288/2025",0.555555555555556,9,0.555555555555556,"N",0.833333333333333,0,1,0.833333333333333,0.888888888888889
1526469,1984138,"2025-2025_Regular_Session","2025-03-25","Senate Environment and Natural Resources",7,0,0,2,9,1,"S","Permits for Drilling, Exploration, and Extraction of Oil and Gas Resources","S1300",2025,"https://legiscan.com/FL/bill/S1300/2025",0.777777777777778,7,1,"N",1,1,1,1,1
1526481,1988213,"2025-2025_Regular_Session","2025-03-25","Senate Criminal Justice",9,0,0,0,9,1,"S","Prostitution and Related Acts","S1660",2025,"https://legiscan.com/FL/bill/S1660/2025",1,9,1,"N",1,1,1,1,1
1526492,1956161,"2025-2025_Regular_Session","2025-03-25","Senate Criminal Justice",9,0,0,0,9,1,"S","Aggravated Animal Cruelty","S0494",2025,"https://legiscan.com/FL/bill/S0494/2025",1,9,1,"N",1,1,1,1,1
1526495,1973795,"2025-2025_Regular_Session","2025-03-25","Senate Criminal Justice",3,4,0,2,9,0,"S","Weapons or Firearms at School-sponsored Events or on School Property","S0814",2025,"https://legiscan.com/FL/bill/S0814/2025",0.333333333333333,7,0.428571428571429,"N",0.75,0,1,0.75,0.857142857142857
1526497,1973172,"2025-2025_Regular_Session","2025-03-25","Senate Banking and Insurance",9,0,0,1,10,1,"S","Mandatory Human Reviews of Insurance Claim Denials","S0794",2025,"https://legiscan.com/FL/bill/S0794/2025",0.9,9,1,"N",1,1,1,1,1
1526505,1989117,"2025-2025_Regular_Session","2025-03-25","Senate Criminal Justice",8,1,0,0,9,1,"S","Trespass","S1828",2025,"https://legiscan.com/FL/bill/S1828/2025",0.888888888888889,9,0.888888888888889,"N",1,0.666666666666667,0.666666666666667,1,0.888888888888889
1526509,1886332,"2025-2025_Regular_Session","2025-03-25","Senate Judiciary",10,1,0,0,11,1,"S","Relief of Jose Correa by Miami-Dade County","S0006",2025,"https://legiscan.com/FL/bill/S0006/2025",0.909090909090909,11,0.909090909090909,"N",0.875,1,1,0.875,0.909090909090909
1526513,1982852,"2025-2025_Regular_Session","2025-03-25","House Government Operations Subcommittee",16,0,0,2,18,1,"H","Florida State University College of Law Election Law Center","H1055",2025,"https://legiscan.com/FL/bill/H1055/2025",0.888888888888889,16,1,"N",1,1,1,1,1
1526551,1963657,"2025-2025_Regular_Session","2025-03-25","Senate Governmental Oversight and Accountability",6,0,0,2,8,1,"S","Unlawful Demolition of Historical Buildings and Structures","S0582",2025,"https://legiscan.com/FL/bill/S0582/2025",0.75,6,1,"N",1,1,1,1,1
1526559,1957189,"2025-2025_Regular_Session","2025-03-25","Senate Criminal Justice",9,0,0,0,9,1,"S","Spectrum Alert","S0500",2025,"https://legiscan.com/FL/bill/S0500/2025",1,9,1,"N",1,1,1,1,1
1526561,1983210,"2025-2025_Regular_Session","2025-03-24","Senate Appropriations Committee on Higher Education",8,0,0,0,8,1,"S","Insurance Research","S0114",2025,"https://legiscan.com/FL/bill/S0114/2025",1,8,1,"N",1,1,1,1,1
1526565,1886121,"2025-2025_Regular_Session","2025-03-25","Senate Judiciary",10,0,0,1,11,1,"S","Relief of Mande Penney-Lemmon by Sarasota County","S0024",2025,"https://legiscan.com/FL/bill/S0024/2025",0.909090909090909,10,1,"N",1,1,1,1,1
1526572,1964918,"2025-2025_Regular_Session","2025-03-25","Senate Criminal Justice",9,0,0,0,9,1,"S","Murder","S0612",2025,"https://legiscan.com/FL/bill/S0612/2025",1,9,1,"N",1,1,1,1,1
1526591,1886227,"2025-2025_Regular_Session","2025-03-25","Senate Community Affairs",8,0,0,0,8,1,"S","Relief of the Estate of Peniel Janvier by the City of Miami Beach","S0014",2025,"https://legiscan.com/FL/bill/S0014/2025",1,8,1,"N",1,1,1,1,1
1526608,1885934,"2025-2025_Regular_Session","2025-03-25","Senate Judiciary",10,0,0,1,11,1,"S","Relief of Darline Angervil and J.R. by the South Broward Hospital District","S0028",2025,"https://legiscan.com/FL/bill/S0028/2025",0.909090909090909,10,1,"N",1,1,1,1,1
1526610,1987641,"2025-2025_Regular_Session","2025-03-25","Senate Judiciary",9,2,0,0,11,1,"S","Recreational Customary use of Beaches","S1622",2025,"https://legiscan.com/FL/bill/S1622/2025",0.818181818181818,11,0.818181818181818,"N",0.75,1,1,0.75,0.818181818181818
1526618,1963907,"2025-2025_Regular_Session","2025-03-25","House Human Services Subcommittee",17,0,0,1,18,1,"H","Specific Medical Diagnoses in Child Protective Investigations","H0511",2025,"https://legiscan.com/FL/bill/H0511/2025",0.944444444444444,17,1,"N",1,1,1,1,1
1526619,1979058,"2025-2025_Regular_Session","2025-03-25","Senate Criminal Justice",9,0,0,0,9,1,"S","Objective Parole Guidelines","S0964",2025,"https://legiscan.com/FL/bill/S0964/2025",1,9,1,"N",1,1,1,1,1
1526622,1964335,"2025-2025_Regular_Session","2025-03-25","Senate Regulated Industries",8,0,0,1,9,1,"S","My Safe Florida Condominium Pilot Program","S0592",2025,"https://legiscan.com/FL/bill/S0592/2025",0.888888888888889,8,1,"N",1,1,1,1,1
1526626,1958771,"2025-2025_Regular_Session","2025-03-25","Senate Transportation",8,0,0,1,9,1,"S","Toll Payments","S0532",2025,"https://legiscan.com/FL/bill/S0532/2025",0.888888888888889,8,1,"N",1,1,1,1,1
1526649,1927986,"2025-2025_Regular_Session","2025-03-25","Senate Judiciary",11,0,0,0,11,1,"S","Specific Medical Diagnoses in Child Protective Investigations","S0304",2025,"https://legiscan.com/FL/bill/S0304/2025",1,11,1,"N",1,1,1,1,1
1526657,1984396,"2025-2025_Regular_Session","2025-03-25","House Natural Resources & Disasters Subcommittee",16,0,0,2,18,1,"H","Permits for Drilling, Exploration, and Extraction of Oil and Gas Resources","H1143",2025,"https://legiscan.com/FL/bill/H1143/2025",0.888888888888889,16,1,"N",1,1,1,1,1
1526662,1975721,"2025-2025_Regular_Session","2025-03-25","Senate Banking and Insurance",9,0,0,1,10,1,"S","Consumer Transparency for Homeowners' Insurance","S0888",2025,"https://legiscan.com/FL/bill/S0888/2025",0.9,9,1,"N",1,1,1,1,1
1526664,1952247,"2025-2025_Regular_Session","2025-03-25","House Government Operations Subcommittee",15,1,0,2,18,1,"H","Traffic Infractions","H0351",2025,"https://legiscan.com/FL/bill/H0351/2025",0.833333333333333,16,0.9375,"N",1,0.75,0.75,1,0.9375
1526666,1973861,"2025-2025_Regular_Session","2025-03-25","Senate Regulated Industries",8,0,0,1,9,1,"S","Utility Relocation","S0818",2025,"https://legiscan.com/FL/bill/S0818/2025",0.888888888888889,8,1,"N",1,1,1,1,1
1526668,1985637,"2025-2025_Regular_Session","2025-03-24","Senate Appropriations Committee on Pre-K - 12 Education",8,0,0,2,10,1,"S","School Safety","S1470",2025,"https://legiscan.com/FL/bill/S1470/2025",0.8,8,1,"N",1,1,1,1,1
1526673,1988101,"2025-2025_Regular_Session","2025-03-25","Senate Transportation",8,0,0,1,9,1,"S","Prearranged Transportation Services","S1696",2025,"https://legiscan.com/FL/bill/S1696/2025",0.888888888888889,8,1,"N",1,1,1,1,1
1526696,1982673,"2025-2025_Regular_Session","2025-03-25","House Human Services Subcommittee",17,0,0,1,18,1,"H","Crisis Care Coordination","H1013",2025,"https://legiscan.com/FL/bill/H1013/2025",0.944444444444444,17,1,"N",1,1,1,1,1
1526735,1985598,"2025-2025_Regular_Session","2025-03-25","Senate Judiciary",11,0,0,0,11,1,"S","Postjudgment Execution Proceedings Relating to Terrorism","S1430",2025,"https://legiscan.com/FL/bill/S1430/2025",1,11,1,"N",1,1,1,1,1
1526743,1974884,"2025-2025_Regular_Session","2025-03-25","House Government Operations Subcommittee",14,4,0,0,18,1,"H","Standardized Tests for Admission to Medical Institutions of Higher Education","H0731",2025,"https://legiscan.com/FL/bill/H0731/2025",0.777777777777778,18,0.777777777777778,"N",0.923076923076923,0.4,0.6,0.923076923076923,0.833333333333333
1526762,1988316,"2025-2025_Regular_Session","2025-03-25","Senate Regulated Industries",8,0,0,1,9,1,"S","First Responders","S1682",2025,"https://legiscan.com/FL/bill/S1682/2025",0.888888888888889,8,1,"N",1,1,1,1,1
1526768,1979491,"2025-2025_Regular_Session","2025-03-25","House Student Academic Success Subcommittee",15,0,0,3,18,1,"H","School Readiness Program","H0877",2025,"https://legiscan.com/FL/bill/H0877/2025",0.833333333333333,15,1,"N",1,1,1,1,1
1526769,1987348,"2025-2025_Regular_Session","2025-03-25","House PreK-12 Budget Subcommittee",13,0,0,2,15,1,"H","School Attendance","H1367",2025,"https://legiscan.com/FL/bill/H1367/2025",0.866666666666667,13,1,"N",1,1,1,1,1
1526773,1983681,"2025-2025_Regular_Session","2025-03-25","House PreK-12 Budget Subcommittee",15,0,0,0,15,1,"H","Certificates of Completion","H1111",2025,"https://legiscan.com/FL/bill/H1111/2025",1,15,1,"N",1,1,1,1,1
1526780,1951551,"2025-2025_Regular_Session","2025-03-25","House Student Academic Success Subcommittee",16,0,0,2,18,1,"H","Student Elopement","H0345",2025,"https://legiscan.com/FL/bill/H0345/2025",0.888888888888889,16,1,"N",1,1,1,1,1
1526782,1984523,"2025-2025_Regular_Session","2025-03-25","Senate Children, Families, and Elder Affairs",5,0,0,2,7,1,"S","Behavioral Health Managing Entities","S1354",2025,"https://legiscan.com/FL/bill/S1354/2025",0.714285714285714,5,1,"N",1,1,1,1,1
1526793,1983528,"2025-2025_Regular_Session","2025-03-25","Senate Transportation",8,0,0,1,9,1,"S","Traffic Infractions Resulting in a Crash with Another Vehicle","S1210",2025,"https://legiscan.com/FL/bill/S1210/2025",0.888888888888889,8,1,"N",1,1,1,1,1
1526796,1974117,"2025-2025_Regular_Session","2025-03-25","Senate Commerce and Tourism",9,0,0,0,9,1,"S","Consumer Protection","S0854",2025,"https://legiscan.com/FL/bill/S0854/2025",1,9,1,"N",1,1,1,1,1
1526798,1988684,"2025-2025_Regular_Session","2025-03-25","Senate Governmental Oversight and Accountability",5,2,0,1,8,1,"S","Gender Identity Employment Practices","S0440",2025,"https://legiscan.com/FL/bill/S0440/2025",0.625,7,0.714285714285714,"N",1,0,1,1,1
1526801,1982584,"2025-2025_Regular_Session","2025-03-25","Senate Judiciary",11,0,0,0,11,1,"S","Release of Conservation Easements","S1142",2025,"https://legiscan.com/FL/bill/S1142/2025",1,11,1,"N",1,1,1,1,1
1526811,1984167,"2025-2025_Regular_Session","2025-03-25","House Natural Resources & Disasters Subcommittee",16,0,0,2,18,1,"H","Fish and Wildlife Conservation Commission","H1133",2025,"https://legiscan.com/FL/bill/H1133/2025",0.888888888888889,16,1,"N",1,1,1,1,1
1526823,1893312,"2025-2025_Regular_Session","2025-03-25","Senate Judiciary",11,0,0,0,11,1,"S","Use of Campaign Funds for Child Care Expenses","S0072",2025,"https://legiscan.com/FL/bill/S0072/2025",1,11,1,"N",1,1,1,1,1
1526830,1942335,"2025-2025_Regular_Session","2025-03-25","House Student Academic Success Subcommittee",15,0,0,3,18,1,"H","Exceptional Students and Video Cameras in Public Schools","H0257",2025,"https://legiscan.com/FL/bill/H0257/2025",0.833333333333333,15,1,"N",1,1,1,1,1
1526844,1986439,"2025-2025_Regular_Session","2025-03-25","House Natural Resources & Disasters Subcommittee",16,0,0,2,18,1,"H","Disposition of Migrant Vessels","H1285",2025,"https://legiscan.com/FL/bill/H1285/2025",0.888888888888889,16,1,"N",1,1,1,1,1
1526854,1984295,"2025-2025_Regular_Session","2025-03-25","House Natural Resources & Disasters Subcommittee",15,1,0,2,18,1,"H","Vessel Accountability","H1149",2025,"https://legiscan.com/FL/bill/H1149/2025",0.833333333333333,16,0.9375,"N",1,0.8,0.8,1,0.9375
1526855,1886175,"2025-2025_Regular_Session","2025-03-25","Senate Judiciary",10,0,0,1,11,1,"S","Relief of the Estate of M.N. by the Broward County Sheriff's Office","S0030",2025,"https://legiscan.com/FL/bill/S0030/2025",0.909090909090909,10,1,"N",1,1,1,1,1
1526857,1976850,"2025-2025_Regular_Session","2025-03-25","House Natural Resources & Disasters Subcommittee",13,3,0,2,18,1,"H","No Anchoring or Mooring Zones","H0795",2025,"https://legiscan.com/FL/bill/H0795/2025",0.722222222222222,16,0.8125,"N",1,0.4,0.6,1,0.875
1526859,1896450,"2025-2025_Regular_Session","2025-03-25","Senate Judiciary",10,1,0,0,11,1,"S","Relief of Jacob Rodgers by the City of Gainesville","S0096",2025,"https://legiscan.com/FL/bill/S0096/2025",0.909090909090909,11,0.909090909090909,"N",0.875,1,1,0.875,0.909090909090909
1526861,1988328,"2025-2025_Regular_Session","2025-03-25","House Government Operations Subcommittee",17,0,0,1,18,1,"H","Leon County Career Services Employment Act","H4073",2025,"https://legiscan.com/FL/bill/H4073/2025",0.944444444444444,17,1,"N",1,1,1,1,1
1526865,1984979,"2025-2025_Regular_Session","2025-03-25","Senate Regulated Industries",8,0,0,1,9,1,"S","Gambling","S1404",2025,"https://legiscan.com/FL/bill/S1404/2025",0.888888888888889,8,1,"N",1,1,1,1,1
1527026,1984946,"2025-2025_Regular_Session","2025-03-25","Senate Environment and Natural Resources",8,0,0,1,9,1,"S","Vessels","S1388",2025,"https://legiscan.com/FL/bill/S1388/2025",0.888888888888889,8,1,"N",1,1,1,1,1
1527037,1988908,"2025-2025_Regular_Session","2025-03-25","Senate Environment and Natural Resources",8,0,0,1,9,1,"S","Sewer Collection Systems","S1784",2025,"https://legiscan.com/FL/bill/S1784/2025",0.888888888888889,8,1,"N",1,1,1,1,1
1527079,1982781,"2025-2025_Regular_Session","2025-03-25","Senate Regulated Industries",8,0,0,1,9,1,"S","Spring Restoration","S1228",2025,"https://legiscan.com/FL/bill/S1228/2025",0.888888888888889,8,1,"N",1,1,1,1,1
1527095,1988622,"2025-2025_Regular_Session","2025-03-25","Senate Transportation",8,0,0,1,9,1,"S","Transportation Concurrency","S1738",2025,"https://legiscan.com/FL/bill/S1738/2025",0.888888888888889,8,1,"N",1,1,1,1,1
1527126,1966032,"2025-2025_Regular_Session","2025-03-25","Senate Judiciary",10,0,0,1,11,1,"S","Waiver or Release of Liens","S0658",2025,"https://legiscan.com/FL/bill/S0658/2025",0.909090909090909,10,1,"N",1,1,1,1,1
1527136,1958981,"2025-2025_Regular_Session","2025-03-25","House Student Academic Success Subcommittee",17,0,0,1,18,1,"H","Disability History and Awareness Instruction","H0447",2025,"https://legiscan.com/FL/bill/H0447/2025",0.944444444444444,17,1,"N",1,1,1,1,1
1527139,1979819,"2025-2025_Regular_Session","2025-03-25","House Government Operations Subcommittee",18,0,0,0,18,1,"H","Driver License Education Requirements","H0889",2025,"https://legiscan.com/FL/bill/H0889/2025",1,18,1,"N",1,1,1,1,1
1527213,1983670,"2025-2025_Regular_Session","2025-03-25","Senate Transportation",8,0,0,1,9,1,"S","Specialty License Plates/Save Coastal Wildlife","S1246",2025,"https://legiscan.com/FL/bill/S1246/2025",0.888888888888889,8,1,"N",1,1,1,1,1
1527215,1966426,"2025-2025_Regular_Session","2025-03-25","Senate Health Policy",10,0,0,0,10,1,"S","Health Care Billing and Collection Activities","S0656",2025,"https://legiscan.com/FL/bill/S0656/2025",1,10,1,"N",1,1,1,1,1
1527221,1987578,"2025-2025_Regular_Session","2025-03-25","Senate Health Policy",7,3,0,0,10,1,"S","Electronic Prescribing","S1568",2025,"https://legiscan.com/FL/bill/S1568/2025",0.7,10,0.7,"N",0.857142857142857,0.333333333333333,0.666666666666667,0.857142857142857,0.8
1527245,1988251,"2025-2025_Regular_Session","2025-03-25","Senate Transportation",7,0,0,2,9,1,"S","Transportation","S1662",2025,"https://legiscan.com/FL/bill/S1662/2025",0.777777777777778,7,1,"N",1,1,1,1,1
1527246,1977478,"2025-2025_Regular_Session","2025-03-25","Senate Regulated Industries",8,0,0,1,9,1,"S","Flood Disclosures","S0948",2025,"https://legiscan.com/FL/bill/S0948/2025",0.888888888888889,8,1,"N",1,1,1,1,1
1527273,1956326,"2025-2025_Regular_Session","2025-03-25","House Housing, Agriculture & Tourism Subcommittee",16,0,0,2,18,1,"H","Affordable Property Ad Valorem Tax Exemption on Leased Land","H0411",2025,"https://legiscan.com/FL/bill/H0411/2025",0.888888888888889,16,1,"N",1,1,1,1,1
1527296,1959191,"2025-2025_Regular_Session","2025-03-25","Senate Health Policy",10,0,0,0,10,1,"S","Newborn Screenings","S0524",2025,"https://legiscan.com/FL/bill/S0524/2025",1,10,1,"N",1,1,1,1,1
1527304,1988803,"2025-2025_Regular_Session","2025-03-26","House Health Care Budget Subcommittee",12,0,0,3,15,1,"H","Home Health Aide for Medically Fragile Children Program","H1529",2025,"https://legiscan.com/FL/bill/H1529/2025",0.8,12,1,"N",1,1,1,1,1
1527307,1974742,"2025-2025_Regular_Session","2025-03-26","House Industries & Professional Activities Subcommittee",12,0,0,6,18,1,"H","Jai Alai Permitholders","H0709",2025,"https://legiscan.com/FL/bill/H0709/2025",0.666666666666667,12,1,"N",1,1,1,1,1
1527317,1989175,"2025-2025_Regular_Session","2025-03-25","Senate Transportation",8,0,0,1,9,1,"S","Motor Vehicle Manufacturers and Franchised Motor Vehicle Dealers","S1820",2025,"https://legiscan.com/FL/bill/S1820/2025",0.888888888888889,8,1,"N",1,1,1,1,1
1527319,2011825,"2025-2025_Regular_Session","2025-03-25","Senate Health Policy",10,0,0,0,10,1,"S","Cancer","S7028",2025,"https://legiscan.com/FL/bill/S7028/2025",1,10,1,"N",1,1,1,1,1
1527324,1894688,"2025-2025_Regular_Session","2025-03-26","Senate Rules",24,0,0,1,25,1,"S","Peer Support for First Responders","S0086",2025,"https://legiscan.com/FL/bill/S0086/2025",0.96,24,1,"N",1,1,1,1,1
